,id,data_inversa,dia_semana,uf,municipio,tipo_acidente,classificacao_acidente,tipo_envolvido,estado_fisico,idade,sexo,feridos_graves,mortos
191,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Condutor,Lesões Leves,18.0,Masculino,0,0
192,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Lesões Leves,15.0,Feminino,0,0
193,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Lesões Leves,15.0,Feminino,0,0
194,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Lesões Leves,15.0,Feminino,0,0
195,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Lesões Leves,15.0,Feminino,0,0
196,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Lesões Leves,21.0,Masculino,0,0
197,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Lesões Leves,21.0,Masculino,0,0
198,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Lesões Leves,21.0,Masculino,0,0
199,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Lesões Leves,21.0,Masculino,0,0
200,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Lesões Leves,22.0,Masculino,0,0
201,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Lesões Leves,22.0,Masculino,0,0
202,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Lesões Leves,22.0,Masculino,0,0
203,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Lesões Leves,22.0,Masculino,0,0
204,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Óbito,30.0,Masculino,0,1
205,3880,15/01/2017,domingo,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Fatais,Passageiro,Óbito,30.0,Masculino,0,1
206,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Óbito,30.0,Masculino,0,1
207,3880,15/01/2017,domingo,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Fatais,Passageiro,Óbito,30.0,Masculino,0,1
208,3930,15/01/2017,domingo,CE,FORTALEZA,Colisão frontal,Sem Vítimas,Condutor,Ileso,38.0,Masculino,0,0
209,3930,15/01/2017,domingo,CE,FORTALEZA,Colisão frontal,Sem Vítimas,Passageiro,Ileso,63.0,Feminino,0,0
210,4097,15/01/2017,domingo,CE,SOBRAL,Atropelamento de Pedestre,Com Vítimas Feridas,Pedestre,Ileso,52.0,Masculino,0,0
211,4097,15/01/2017,domingo,CE,SOBRAL,Atropelamento de Pedestre,Com Vítimas Feridas,Condutor,Lesões Leves,49.0,Masculino,0,0
212,4102,15/01/2017,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,46.0,Masculino,0,0
213,4102,15/01/2017,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Passageiro,Ileso,40.0,Feminino,0,0
214,4110,15/01/2017,domingo,CE,MARACANAU,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Leves,51.0,Masculino,0,0
215,4110,15/01/2017,domingo,CE,MARACANAU,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Leves,51.0,Masculino,0,0
216,4154,15/01/2017,domingo,CE,SOBRAL,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Graves,45.0,Masculino,1,0
217,4172,15/01/2017,domingo,CE,ITAPAJE,Colisão frontal,Sem Vítimas,Condutor,Ileso,36.0,Masculino,0,0
218,4172,15/01/2017,domingo,CE,ITAPAJE,Colisão frontal,Sem Vítimas,Passageiro,Ileso,30.0,Feminino,0,0
219,4172,15/01/2017,domingo,CE,ITAPAJE,Colisão frontal,Sem Vítimas,Passageiro,Ileso,29.0,Feminino,0,0
220,4172,15/01/2017,domingo,CE,ITAPAJE,Colisão frontal,Sem Vítimas,Passageiro,Ileso,34.0,Masculino,0,0
221,4172,15/01/2017,domingo,CE,ITAPAJE,Colisão frontal,Sem Vítimas,Condutor,Ileso,45.0,Masculino,0,0
222,4189,15/01/2017,domingo,CE,ITAPAJE,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Graves,34.0,Masculino,1,0
223,4222,15/01/2017,domingo,CE,RUSSAS,Queda de ocupante de veículo,Com Vítimas Feridas,Passageiro,Lesões Leves,43.0,Feminino,0,0
224,4222,15/01/2017,domingo,CE,RUSSAS,Atropelamento de Animal,Com Vítimas Feridas,Passageiro,Lesões Leves,43.0,Feminino,0,0
225,4222,15/01/2017,domingo,CE,RUSSAS,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
226,4222,15/01/2017,domingo,CE,RUSSAS,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
227,4287,16/01/2017,segunda-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,30.0,Masculino,0,0
228,4287,16/01/2017,segunda-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,36.0,Masculino,0,0
229,4312,16/01/2017,segunda-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,48.0,Masculino,0,0
230,4312,16/01/2017,segunda-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,47.0,Feminino,0,0
231,4471,16/01/2017,segunda-feira,CE,MADALENA,Atropelamento de Animal,Com Vítimas Feridas,Condutor,Lesões Leves,42.0,Masculino,0,0
232,4471,16/01/2017,segunda-feira,CE,MADALENA,Atropelamento de Animal,Com Vítimas Feridas,Passageiro,Lesões Leves,37.0,Feminino,0,0
233,4517,17/01/2017,terça-feira,CE,MILAGRES,Tombamento,Com Vítimas Feridas,Condutor,Lesões Leves,35.0,Masculino,0,0
234,4517,17/01/2017,terça-feira,CE,MILAGRES,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,35.0,Masculino,0,0
235,4551,17/01/2017,terça-feira,CE,MARACANAU,Colisão traseira,Sem Vítimas,Condutor,Ileso,34.0,Masculino,0,0
236,4635,17/01/2017,terça-feira,CE,SOBRAL,Colisão transversal,Com Vítimas Fatais,Condutor,Óbito,52.0,Masculino,0,1
237,4635,17/01/2017,terça-feira,CE,SOBRAL,Colisão transversal,Com Vítimas Fatais,Passageiro,Lesões Leves,16.0,Masculino,0,0
238,4635,17/01/2017,terça-feira,CE,SOBRAL,Colisão transversal,Com Vítimas Fatais,Condutor,Lesões Graves,34.0,Masculino,1,0
239,4635,17/01/2017,terça-feira,CE,SOBRAL,Colisão transversal,Com Vítimas Fatais,Passageiro,Ileso,30.0,Feminino,0,0
240,4648,17/01/2017,terça-feira,CE,FORTALEZA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Graves,24.0,Masculino,1,0
241,4661,17/01/2017,terça-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Passageiro,Lesões Graves,25.0,Feminino,1,0
242,4661,17/01/2017,terça-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Graves,25.0,Feminino,1,0
243,4661,17/01/2017,terça-feira,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,35.0,Masculino,0,0
244,4661,17/01/2017,terça-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,35.0,Masculino,0,0
245,4666,17/01/2017,terça-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,43.0,Masculino,0,0
246,4666,17/01/2017,terça-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,24.0,Masculino,0,0
247,4666,17/01/2017,terça-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,20.0,Feminino,0,0
248,4704,17/01/2017,terça-feira,CE,FORQUILHA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,56.0,Masculino,0,0
249,4704,17/01/2017,terça-feira,CE,FORQUILHA,Saída de leito carroçável,Sem Vítimas,Condutor,Ileso,56.0,Masculino,0,0
250,4708,18/01/2017,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
251,4708,18/01/2017,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,30.0,Masculino,0,0
252,4713,18/01/2017,quarta-feira,CE,CARIDADE,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,13.0,Feminino,0,0
253,4713,18/01/2017,quarta-feira,CE,CARIDADE,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,9.0,Feminino,0,0
254,4713,18/01/2017,quarta-feira,CE,CARIDADE,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,32.0,Feminino,0,0
255,4713,18/01/2017,quarta-feira,CE,CARIDADE,Saída de leito carroçável,Sem Vítimas,Passageiro,Ileso,37.0,Masculino,0,0
256,4810,18/01/2017,quarta-feira,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,23.0,Masculino,0,0
257,4834,18/01/2017,quarta-feira,CE,TIANGUA,Tombamento,Sem Vítimas,Condutor,Ileso,53.0,Masculino,0,0
258,4882,18/01/2017,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,54.0,Masculino,0,0
259,4882,18/01/2017,quarta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,54.0,Masculino,0,0
260,4908,18/01/2017,quarta-feira,CE,TIANGUA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,59.0,Masculino,0,0
261,4942,19/01/2017,quinta-feira,CE,SAO LUIS DO CURU,Capotamento,Com Vítimas Feridas,Passageiro,Lesões Leves,90.0,Feminino,0,0
262,4942,19/01/2017,quinta-feira,CE,SAO LUIS DO CURU,Capotamento,Com Vítimas Feridas,Condutor,Ileso,52.0,Feminino,0,0
263,4942,19/01/2017,quinta-feira,CE,SAO LUIS DO CURU,Capotamento,Com Vítimas Feridas,Passageiro,Ileso,38.0,Masculino,0,0
264,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Feridas,Passageiro,Lesões Leves,17.0,Masculino,0,0
265,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Feridas,Passageiro,Lesões Leves,17.0,Masculino,0,0
266,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Passageiro,Lesões Leves,17.0,Masculino,0,0
267,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
268,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
269,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
270,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Ileso,38.0,Masculino,0,0
271,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Colisão com objeto estático,Com Vítimas Feridas,Condutor,Ileso,38.0,Masculino,0,0
272,4953,19/01/2017,quinta-feira,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,38.0,Masculino,0,0
273,5091,19/01/2017,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,48.0,Masculino,0,0
274,5091,19/01/2017,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,22.0,Masculino,0,0
275,5091,19/01/2017,quinta-feira,CE,FORTALEZA,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,57.0,Masculino,0,0
276,5144,19/01/2017,quinta-feira,CE,MARACANAU,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,25.0,Masculino,0,0
277,5144,19/01/2017,quinta-feira,CE,MARACANAU,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Graves,51.0,Masculino,1,0
278,5177,20/01/2017,sexta-feira,CE,TIANGUA,Colisão com objeto estático,Sem Vítimas,Condutor,Ileso,68.0,Masculino,0,0
279,5192,20/01/2017,sexta-feira,CE,IRAUCUBA,Tombamento,Com Vítimas Feridas,Condutor,Ileso,29.0,Masculino,0,0
280,5192,20/01/2017,sexta-feira,CE,IRAUCUBA,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Graves,45.0,Masculino,1,0
281,5192,20/01/2017,sexta-feira,CE,IRAUCUBA,Tombamento,Com Vítimas Feridas,Passageiro,Lesões Graves,43.0,Masculino,1,0
282,5212,20/01/2017,sexta-feira,CE,SAO GONCALO DO AMARANTE,Capotamento,Com Vítimas Feridas,Condutor,Ileso,28.0,Masculino,0,0
283,5236,20/01/2017,sexta-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,43.0,Masculino,0,0
284,5248,20/01/2017,sexta-feira,CE,FORTALEZA,Capotamento,Sem Vítimas,Condutor,Ileso,53.0,Masculino,0,0
285,5331,20/01/2017,sexta-feira,CE,TIANGUA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,22.0,Masculino,0,0
286,5331,20/01/2017,sexta-feira,CE,TIANGUA,Colisão transversal,Com Vítimas Feridas,Passageiro,Lesões Leves,19.0,Masculino,0,0
287,5374,20/01/2017,sexta-feira,CE,FORTALEZA,Engavetamento,Sem Vítimas,Condutor,Ileso,47.0,Feminino,0,0
288,5374,20/01/2017,sexta-feira,CE,FORTALEZA,Engavetamento,Sem Vítimas,Condutor,Ileso,56.0,Masculino,0,0
289,5374,20/01/2017,sexta-feira,CE,FORTALEZA,Engavetamento,Sem Vítimas,Condutor,Ileso,54.0,Masculino,0,0
290,5384,20/01/2017,sexta-feira,CE,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,Condutor,Ileso,34.0,Masculino,0,0
291,5384,20/01/2017,sexta-feira,CE,SAO GONCALO DO AMARANTE,Colisão traseira,Sem Vítimas,Condutor,Ileso,47.0,Masculino,0,0
292,5389,20/01/2017,sexta-feira,CE,CANINDE,Atropelamento de Animal,Sem Vítimas,Condutor,Ileso,49.0,Masculino,0,0
293,5492,21/01/2017,sábado,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,33.0,Masculino,0,0
294,5492,21/01/2017,sábado,CE,CAUCAIA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Graves,50.0,Masculino,1,0
295,5530,21/01/2017,sábado,CE,AQUIRAZ,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Graves,27.0,Masculino,1,0
296,5530,21/01/2017,sábado,CE,AQUIRAZ,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,47.0,Masculino,0,0
297,5530,21/01/2017,sábado,CE,AQUIRAZ,Colisão traseira,Com Vítimas Feridas,Passageiro,Ileso,53.0,Masculino,0,0
298,5530,21/01/2017,sábado,CE,AQUIRAZ,Colisão traseira,Com Vítimas Feridas,Passageiro,Ileso,46.0,Masculino,0,0
299,5592,21/01/2017,sábado,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
300,5592,21/01/2017,sábado,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
301,5592,21/01/2017,sábado,CE,CAUCAIA,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
302,5592,21/01/2017,sábado,CE,CAUCAIA,Colisão frontal,Com Vítimas Feridas,Condutor,Lesões Leves,29.0,Masculino,0,0
303,5784,22/01/2017,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,65.0,Masculino,0,0
304,5784,22/01/2017,domingo,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,19.0,Masculino,0,0
305,5838,22/01/2017,domingo,CE,MILAGRES,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,45.0,Masculino,0,0
306,5865,22/01/2017,domingo,CE,IRAUCUBA,Capotamento,Com Vítimas Feridas,Condutor,Lesões Leves,31.0,Masculino,0,0
307,5865,22/01/2017,domingo,CE,IRAUCUBA,Saída de leito carroçável,Com Vítimas Feridas,Condutor,Lesões Leves,31.0,Masculino,0,0
308,6019,22/01/2017,domingo,CE,TIANGUA,Colisão traseira,Sem Vítimas,Condutor,Ileso,52.0,Masculino,0,0
309,6019,22/01/2017,domingo,CE,TIANGUA,Colisão traseira,Sem Vítimas,Condutor,Ileso,38.0,Masculino,0,0
310,6085,23/01/2017,segunda-feira,CE,TURURU,Colisão com objeto estático,Com Vítimas Fatais,Condutor,Lesões Leves,29.0,Feminino,0,0
311,6085,23/01/2017,segunda-feira,CE,TURURU,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Lesões Leves,29.0,Feminino,0,0
312,6085,23/01/2017,segunda-feira,CE,TURURU,Colisão transversal,Com Vítimas Fatais,Condutor,Lesões Leves,29.0,Feminino,0,0
313,6085,23/01/2017,segunda-feira,CE,TURURU,Colisão com objeto estático,Com Vítimas Fatais,Condutor,Óbito,60.0,Masculino,0,1
314,6085,23/01/2017,segunda-feira,CE,TURURU,Saída de leito carroçável,Com Vítimas Fatais,Condutor,Óbito,60.0,Masculino,0,1
315,6085,23/01/2017,segunda-feira,CE,TURURU,Colisão transversal,Com Vítimas Fatais,Condutor,Óbito,60.0,Masculino,0,1
316,6096,23/01/2017,segunda-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,44.0,Masculino,0,0
317,6096,23/01/2017,segunda-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,54.0,Masculino,0,0
318,6097,23/01/2017,segunda-feira,CE,SOBRAL,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,40.0,Masculino,0,0
319,6187,23/01/2017,segunda-feira,CE,ITAITINGA,Danos eventuais,Com Vítimas Feridas,Condutor,Lesões Graves,33.0,Masculino,1,0
320,6187,23/01/2017,segunda-feira,CE,ITAITINGA,Danos eventuais,Com Vítimas Feridas,Passageiro,Lesões Leves,33.0,Masculino,0,0
321,6231,23/01/2017,segunda-feira,CE,CHOROZINHO,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,18.0,Masculino,0,0
322,6231,23/01/2017,segunda-feira,CE,CHOROZINHO,Queda de ocupante de veículo,Com Vítimas Feridas,Condutor,Lesões Leves,18.0,Masculino,0,0
323,6231,23/01/2017,segunda-feira,CE,CHOROZINHO,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,18.0,Masculino,0,0
324,6231,23/01/2017,segunda-feira,CE,CHOROZINHO,Colisão traseira,Com Vítimas Feridas,Condutor,Lesões Leves,18.0,Masculino,0,0
325,6408,24/01/2017,terça-feira,CE,FORTALEZA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,59.0,Masculino,0,0
326,6408,24/01/2017,terça-feira,CE,FORTALEZA,Colisão lateral,Com Vítimas Feridas,Condutor,Lesões Leves,47.0,Masculino,0,0
327,6417,24/01/2017,terça-feira,CE,CAUCAIA,Atropelamento de Pedestre,Sem Vítimas,Condutor,Ileso,41.0,Masculino,0,0
328,6452,24/01/2017,terça-feira,CE,FORTALEZA,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Leves,37.0,Masculino,0,0
329,6461,15/01/2017,domingo,CE,CAUCAIA,Capotamento,Com Vítimas Feridas,Passageiro,Ileso,22.0,Masculino,0,0
330,6461,15/01/2017,domingo,CE,CAUCAIA,Capotamento,Com Vítimas Feridas,Condutor,Lesões Graves,25.0,Masculino,1,0
331,6543,25/01/2017,quarta-feira,CE,FORTALEZA,Colisão traseira,Sem Vítimas,Condutor,Ileso,47.0,Masculino,0,0
332,6576,25/01/2017,quarta-feira,CE,CARIDADE,Colisão transversal,Com Vítimas Feridas,Condutor,Ileso,32.0,Masculino,0,0
333,6576,25/01/2017,quarta-feira,CE,CARIDADE,Colisão transversal,Com Vítimas Feridas,Condutor,Lesões Graves,56.0,Masculino,1,0
334,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
335,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
336,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
337,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,41.0,Masculino,0,0
338,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
339,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
340,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
341,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,40.0,Masculino,0,0
342,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,24.0,Feminino,0,0
343,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Condutor,Ileso,24.0,Feminino,0,0
344,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,24.0,Feminino,0,0
345,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Condutor,Ileso,24.0,Feminino,0,0
346,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,12.0,Masculino,0,0
347,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão traseira,Com Vítimas Feridas,Passageiro,Lesões Leves,12.0,Masculino,0,0
348,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Passageiro,Lesões Leves,12.0,Masculino,0,0
349,6585,01/01/2017,domingo,CE,CAUCAIA,Colisão lateral,Com Vítimas Feridas,Passageiro,Lesões Leves,12.0,Masculino,0,0
350,6662,25/01/2017,quarta-feira,CE,MARACANAU,Colisão transversal,Sem Vítimas,Condutor,Ileso,29.0,Masculino,0,0
351,6662,25/01/2017,quarta-feira,CE,MARACANAU,Colisão traseira,Sem Vítimas,Condutor,Ileso,29.0,Masculino,0,0
352,6662,25/01/2017,quarta-feira,CE,MARACANAU,Colisão transversal,Sem Vítimas,Condutor,Ileso,24.0,Masculino,0,0
353,6662,25/01/2017,quarta-feira,CE,MARACANAU,Colisão traseira,Sem Vítimas,Condutor,Ileso,24.0,Masculino,0,0
354,6662,25/01/2017,quarta-feira,CE,MARACANAU,Colisão transversal,Sem Vítimas,Condutor,Ileso,57.0,Masculino,0,0
355,6662,25/01/2017,quarta-feira,CE,MARACANAU,Colisão traseira,Sem Vítimas,Condutor,Ileso,57.0,Masculino,0,0
356,6680,25/01/2017,quarta-feira,CE,FORTALEZA,Engavetamento,Com Vítimas Feridas,Condutor,Ileso,28.0,Masculino,0,0
357,6680,25/01/2017,quarta-feira,CE,FORTALEZA,Engavetamento,Com Vítimas Feridas,Condutor,Lesões Leves,35.0,Masculino,0,0
358,6680,25/01/2017,quarta-feira,CE,FORTALEZA,Engavetamento,Com Vítimas Feridas,Passageiro,Lesões Leves,30.0,Feminino,0,0
359,6680,25/01/2017,quarta-feira,CE,FORTALEZA,Engavetamento,Com Vítimas Feridas,Condutor,Ileso,62.0,Masculino,0,0
360,6680,25/01/2017,quarta-feira,CE,FORTALEZA,Engavetamento,Com Vítimas Feridas,Condutor,Ileso,32.0,Masculino,0,0
361,6680,25/01/2017,quarta-feira,CE,FORTALEZA,Engavetamento,Com Vítimas Feridas,Condutor,Ileso,48.0,Feminino,0,0
362,6693,25/01/2017,quarta-feira,CE,MARACANAU,Engavetamento,Sem Vítimas,Condutor,Ileso,23.0,Masculino,0,0
363,6693,25/01/2017,quarta-feira,CE,MARACANAU,Engavetamento,Sem Vítimas,Condutor,Ileso,37.0,Masculino,0,0
364,6693,25/01/2017,quarta-feira,CE,MARACANAU,Engavetamento,Sem Vítimas,Condutor,Ileso,35.0,Feminino,0,0
365,6693,25/01/2017,quarta-feira,CE,MARACANAU,Engavetamento,Sem Vítimas,Condutor,Ileso,52.0,Masculino,0,0
366,6704,25/01/2017,quarta-feira,CE,BOA VIAGEM,Colisão frontal,Com Vítimas Fatais,Passageiro,Ileso,36.0,Masculino,0,0
367,6704,25/01/2017,quarta-feira,CE,BOA VIAGEM,Colisão frontal,Com Vítimas Fatais,Passageiro,Ileso,36.0,Masculino,0,0
368,6704,25/01/2017,quarta-feira,CE,BOA VIAGEM,Colisão frontal,Com Vítimas Fatais,Condutor,Ileso,48.0,Masculino,0,0
369,6704,25/01/2017,quarta-feira,CE,BOA VIAGEM,Colisão frontal,Com Vítimas Fatais,Condutor,Ileso,48.0,Masculino,0,0
370,6704,25/01/2017,quarta-feira,CE,BOA VIAGEM,Colisão frontal,Com Vítimas Fatais,Condutor,Óbito,51.0,Masculino,0,1
371,6704,25/01/2017,quarta-feira,CE,BOA VIAGEM,Colisão frontal,Com Vítimas Fatais,Condutor,Óbito,51.0,Masculino,0,1
372,6793,26/01/2017,quinta-feira,CE,TIANGUA,Colisão transversal,Sem Vítimas,Condutor,Ileso,44.0,Masculino,0,0
373,6793,26/01/2017,quinta-feira,CE,TIANGUA,Colisão transversal,Sem Vítimas,Condutor,Ileso,30.0,Masculino,0,0
374,6793,26/01/2017,quinta-feira,CE,TIANGUA,Colisão transversal,Sem Vítimas,Passageiro,Ileso,28.0,Feminino,0,0
